id,activityhour,steptotal,totalintensity,averageintensity,calories
1927972279,2016-04-13 00:00:00.000000,4,1,0.016667,90
1927972279,2016-04-13 01:00:00.000000,16,2,0.033333,92
1927972279,2016-04-13 02:00:00.000000,17,2,0.033333,91
1927972279,2016-04-13 03:00:00.000000,0,0,0,87
1927972279,2016-04-13 04:00:00.000000,12,2,0.033333,91
1927972279,2016-04-13 05:00:00.000000,0,0,0,86
1927972279,2016-04-13 06:00:00.000000,0,0,0,86
1927972279,2016-04-13 07:00:00.000000,0,0,0,86
1927972279,2016-04-13 08:00:00.000000,0,0,0,86
1927972279,2016-04-13 09:00:00.000000,79,6,0.1,102
1927972279,2016-04-13 10:00:00.000000,0,0,0,86
1927972279,2016-04-13 11:00:00.000000,5,1,0.016667,88
1927972279,2016-04-13 12:00:00.000000,0,0,0,86
1927972279,2016-04-13 13:00:00.000000,0,0,0,86
1927972279,2016-04-13 14:00:00.000000,0,0,0,86
1927972279,2016-04-13 15:00:00.000000,0,0,0,86
1927972279,2016-04-13 16:00:00.000000,0,0,0,86
1927972279,2016-04-13 17:00:00.000000,115,9,0.15,110
1927972279,2016-04-13 18:00:00.000000,108,9,0.15,109
1927972279,2016-04-13 19:00:00.000000,0,0,0,86
1927972279,2016-04-13 20:00:00.000000,0,0,0,86
1927972279,2016-04-13 21:00:00.000000,0,0,0,86
1927972279,2016-04-13 22:00:00.000000,0,0,0,86
1927972279,2016-04-13 23:00:00.000000,0,0,0,86
1927972279,2016-04-14 00:00:00.000000,0,0,0,86
1927972279,2016-04-14 01:00:00.000000,0,0,0,86
1927972279,2016-04-14 02:00:00.000000,0,0,0,86
1927972279,2016-04-14 03:00:00.000000,0,0,0,86
1927972279,2016-04-14 04:00:00.000000,0,0,0,86
1927972279,2016-04-14 05:00:00.000000,0,0,0,86
1927972279,2016-04-14 06:00:00.000000,0,0,0,86
1927972279,2016-04-14 07:00:00.000000,0,0,0,86
1927972279,2016-04-14 08:00:00.000000,0,0,0,86
1927972279,2016-04-14 09:00:00.000000,0,0,0,86
1927972279,2016-04-14 10:00:00.000000,0,0,0,86
1927972279,2016-04-14 11:00:00.000000,0,0,0,86
1927972279,2016-04-14 12:00:00.000000,0,0,0,86
1927972279,2016-04-14 13:00:00.000000,0,0,0,86
1927972279,2016-04-14 14:00:00.000000,54,2,0.033333,92
1927972279,2016-04-14 15:00:00.000000,959,34,0.566667,183
1927972279,2016-04-14 16:00:00.000000,440,20,0.333333,147
1927972279,2016-04-14 17:00:00.000000,388,19,0.316667,144
1927972279,2016-04-14 18:00:00.000000,143,10,0.166667,118
1927972279,2016-04-14 19:00:00.000000,70,7,0.116667,107
1927972279,2016-04-14 20:00:00.000000,22,4,0.066667,99
1927972279,2016-04-14 21:00:00.000000,46,5,0.083333,101
1927972279,2016-04-14 22:00:00.000000,34,4,0.066667,99
1927972279,2016-04-14 23:00:00.000000,7,1,0.016667,88
1927972279,2016-04-15 00:00:00.000000,5,1,0.016667,88
1927972279,2016-04-15 01:00:00.000000,0,0,0,86
1927972279,2016-04-15 02:00:00.000000,0,0,0,87
1927972279,2016-04-15 03:00:00.000000,0,0,0,87
1927972279,2016-04-15 04:00:00.000000,94,5,0.083333,102
1927972279,2016-04-15 05:00:00.000000,0,0,0,87
1927972279,2016-04-15 06:00:00.000000,0,0,0,86
1927972279,2016-04-15 07:00:00.000000,0,0,0,86
1927972279,2016-04-15 08:00:00.000000,0,0,0,87
1927972279,2016-04-15 09:00:00.000000,403,17,0.283333,139
1927972279,2016-04-15 10:00:00.000000,41,3,0.05,96
1927972279,2016-04-15 11:00:00.000000,328,19,0.316667,138
1927972279,2016-04-15 12:00:00.000000,109,6,0.1,105
1927972279,2016-04-15 13:00:00.000000,0,0,0,88
1927972279,2016-04-15 14:00:00.000000,0,0,0,86
1927972279,2016-04-15 15:00:00.000000,0,0,0,86
1927972279,2016-04-15 16:00:00.000000,0,0,0,86
1927972279,2016-04-15 17:00:00.000000,0,0,0,86
1927972279,2016-04-15 18:00:00.000000,0,0,0,86
1927972279,2016-04-15 19:00:00.000000,0,0,0,86
1927972279,2016-04-15 20:00:00.000000,0,0,0,86
1927972279,2016-04-15 21:00:00.000000,0,0,0,86
1927972279,2016-04-15 22:00:00.000000,0,0,0,86
1927972279,2016-04-15 23:00:00.000000,0,0,0,86
1927972279,2016-04-16 00:00:00.000000,0,0,0,86
1927972279,2016-04-16 01:00:00.000000,0,0,0,86
1927972279,2016-04-16 02:00:00.000000,0,0,0,86
1927972279,2016-04-16 03:00:00.000000,0,0,0,86
1927972279,2016-04-16 04:00:00.000000,0,0,0,86
1927972279,2016-04-16 05:00:00.000000,0,0,0,86
1927972279,2016-04-16 06:00:00.000000,0,0,0,86
1927972279,2016-04-16 07:00:00.000000,0,0,0,86
1927972279,2016-04-16 08:00:00.000000,0,0,0,86
1927972279,2016-04-16 09:00:00.000000,0,0,0,86
1927972279,2016-04-16 10:00:00.000000,0,0,0,86
1927972279,2016-04-16 11:00:00.000000,0,0,0,86
1927972279,2016-04-16 12:00:00.000000,0,0,0,86
1927972279,2016-04-16 13:00:00.000000,0,0,0,86
1927972279,2016-04-16 14:00:00.000000,0,0,0,86
1927972279,2016-04-16 15:00:00.000000,0,0,0,86
1927972279,2016-04-16 16:00:00.000000,0,0,0,86
1927972279,2016-04-16 17:00:00.000000,0,0,0,86
1927972279,2016-04-16 18:00:00.000000,0,0,0,86
1927972279,2016-04-16 19:00:00.000000,0,0,0,86
1927972279,2016-04-16 20:00:00.000000,0,0,0,86
1927972279,2016-04-16 21:00:00.000000,0,0,0,86
1927972279,2016-04-16 22:00:00.000000,0,0,0,86
1927972279,2016-04-16 23:00:00.000000,0,0,0,86
1927972279,2016-04-17 00:00:00.000000,0,0,0,86
1927972279,2016-04-17 01:00:00.000000,0,0,0,86
1927972279,2016-04-17 02:00:00.000000,0,0,0,86
1927972279,2016-04-17 03:00:00.000000,0,0,0,86
1927972279,2016-04-17 04:00:00.000000,0,0,0,86
1927972279,2016-04-17 05:00:00.000000,0,0,0,86
1927972279,2016-04-17 06:00:00.000000,0,0,0,86
1927972279,2016-04-17 07:00:00.000000,0,0,0,86
1927972279,2016-04-17 08:00:00.000000,0,0,0,86
1927972279,2016-04-17 09:00:00.000000,0,0,0,86
1927972279,2016-04-17 10:00:00.000000,0,0,0,86
1927972279,2016-04-17 11:00:00.000000,0,0,0,86
1927972279,2016-04-17 12:00:00.000000,0,0,0,86
1927972279,2016-04-17 13:00:00.000000,0,0,0,86
1927972279,2016-04-17 14:00:00.000000,0,0,0,86
1927972279,2016-04-17 15:00:00.000000,0,0,0,86
1927972279,2016-04-17 16:00:00.000000,0,0,0,86
1927972279,2016-04-17 17:00:00.000000,0,0,0,86
1927972279,2016-04-17 18:00:00.000000,0,0,0,86
1927972279,2016-04-17 19:00:00.000000,0,0,0,86
1927972279,2016-04-17 20:00:00.000000,0,0,0,86
1927972279,2016-04-17 21:00:00.000000,0,0,0,86
1927972279,2016-04-17 22:00:00.000000,0,0,0,86
1927972279,2016-04-17 23:00:00.000000,0,0,0,86
1927972279,2016-04-18 00:00:00.000000,0,0,0,86
1927972279,2016-04-18 01:00:00.000000,0,0,0,86
1927972279,2016-04-18 02:00:00.000000,0,0,0,86
1927972279,2016-04-18 03:00:00.000000,0,0,0,86
1927972279,2016-04-18 04:00:00.000000,0,0,0,86
1927972279,2016-04-18 05:00:00.000000,0,0,0,86
1927972279,2016-04-18 06:00:00.000000,0,0,0,86
1927972279,2016-04-18 07:00:00.000000,0,0,0,86
1927972279,2016-04-18 08:00:00.000000,0,0,0,86
1927972279,2016-04-18 09:00:00.000000,0,0,0,86
1927972279,2016-04-18 10:00:00.000000,0,0,0,86
1927972279,2016-04-18 11:00:00.000000,158,10,0.166667,115
1927972279,2016-04-18 12:00:00.000000,86,7,0.116667,105
1927972279,2016-04-18 13:00:00.000000,0,0,0,86
1927972279,2016-04-18 14:00:00.000000,0,0,0,86
1927972279,2016-04-18 15:00:00.000000,0,0,0,86
1927972279,2016-04-18 16:00:00.000000,0,0,0,86
1927972279,2016-04-18 17:00:00.000000,0,0,0,86
1927972279,2016-04-18 18:00:00.000000,0,0,0,86
1927972279,2016-04-18 19:00:00.000000,0,0,0,86
1927972279,2016-04-18 20:00:00.000000,0,0,0,86
1927972279,2016-04-18 21:00:00.000000,0,0,0,86
1927972279,2016-04-18 22:00:00.000000,0,0,0,86
1927972279,2016-04-18 23:00:00.000000,0,0,0,86
1927972279,2016-04-19 00:00:00.000000,0,0,0,86
1927972279,2016-04-19 01:00:00.000000,0,0,0,86
1927972279,2016-04-19 02:00:00.000000,0,0,0,86
1927972279,2016-04-19 03:00:00.000000,0,0,0,86
1927972279,2016-04-19 04:00:00.000000,0,0,0,86
1927972279,2016-04-19 05:00:00.000000,0,0,0,86
1927972279,2016-04-19 06:00:00.000000,0,0,0,86
1927972279,2016-04-19 07:00:00.000000,0,0,0,86
1927972279,2016-04-19 08:00:00.000000,0,0,0,86
1927972279,2016-04-19 09:00:00.000000,0,0,0,86
1927972279,2016-04-19 10:00:00.000000,0,0,0,86
1927972279,2016-04-19 11:00:00.000000,0,0,0,86
1927972279,2016-04-19 12:00:00.000000,0,0,0,86
1927972279,2016-04-19 13:00:00.000000,0,0,0,86
1927972279,2016-04-19 14:00:00.000000,0,0,0,86
1927972279,2016-04-19 15:00:00.000000,0,0,0,86
1927972279,2016-04-19 16:00:00.000000,0,0,0,86
1927972279,2016-04-19 17:00:00.000000,0,0,0,86
1927972279,2016-04-19 18:00:00.000000,0,0,0,86
1927972279,2016-04-19 19:00:00.000000,0,0,0,86
1927972279,2016-04-19 20:00:00.000000,0,0,0,86
1927972279,2016-04-19 21:00:00.000000,0,0,0,86
1927972279,2016-04-19 22:00:00.000000,0,0,0,86
1927972279,2016-04-19 23:00:00.000000,0,0,0,86
1927972279,2016-04-20 00:00:00.000000,0,0,0,86
1927972279,2016-04-20 01:00:00.000000,0,0,0,86
1927972279,2016-04-20 02:00:00.000000,0,0,0,86
1927972279,2016-04-20 03:00:00.000000,0,0,0,86
1927972279,2016-04-20 04:00:00.000000,0,0,0,86
1927972279,2016-04-20 05:00:00.000000,0,0,0,86
1927972279,2016-04-20 06:00:00.000000,0,0,0,86
1927972279,2016-04-20 07:00:00.000000,0,0,0,86
1927972279,2016-04-20 08:00:00.000000,0,0,0,86
1927972279,2016-04-20 09:00:00.000000,0,0,0,86
1927972279,2016-04-20 10:00:00.000000,0,0,0,86
1927972279,2016-04-20 11:00:00.000000,0,0,0,86
1927972279,2016-04-20 12:00:00.000000,0,0,0,86
1927972279,2016-04-20 13:00:00.000000,0,0,0,86
1927972279,2016-04-20 14:00:00.000000,0,0,0,86
1927972279,2016-04-20 15:00:00.000000,0,0,0,86
1927972279,2016-04-20 16:00:00.000000,0,0,0,86
1927972279,2016-04-20 17:00:00.000000,0,0,0,86
1927972279,2016-04-20 18:00:00.000000,0,0,0,86
1927972279,2016-04-20 19:00:00.000000,0,0,0,86
1927972279,2016-04-20 20:00:00.000000,0,0,0,86
1927972279,2016-04-20 21:00:00.000000,0,0,0,86
1927972279,2016-04-20 22:00:00.000000,0,0,0,86
1927972279,2016-04-20 23:00:00.000000,0,0,0,86
1927972279,2016-04-21 00:00:00.000000,0,0,0,86
1927972279,2016-04-21 01:00:00.000000,0,0,0,86
1927972279,2016-04-21 02:00:00.000000,0,0,0,86
1927972279,2016-04-21 03:00:00.000000,0,0,0,86
1927972279,2016-04-21 04:00:00.000000,0,0,0,86
1927972279,2016-04-21 05:00:00.000000,0,0,0,86
1927972279,2016-04-21 06:00:00.000000,0,0,0,86
1927972279,2016-04-21 07:00:00.000000,0,0,0,86
1927972279,2016-04-21 08:00:00.000000,0,0,0,86
1927972279,2016-04-21 09:00:00.000000,0,0,0,86
1927972279,2016-04-21 10:00:00.000000,0,0,0,86
1927972279,2016-04-21 11:00:00.000000,0,0,0,86
1927972279,2016-04-21 12:00:00.000000,0,0,0,86
1927972279,2016-04-21 13:00:00.000000,0,0,0,86
1927972279,2016-04-21 14:00:00.000000,0,0,0,86
1927972279,2016-04-21 15:00:00.000000,0,0,0,86
1927972279,2016-04-21 16:00:00.000000,0,0,0,86
1927972279,2016-04-21 17:00:00.000000,0,0,0,86
1927972279,2016-04-21 18:00:00.000000,0,0,0,86
1927972279,2016-04-21 19:00:00.000000,0,0,0,86
1927972279,2016-04-21 20:00:00.000000,0,0,0,87
1927972279,2016-04-21 21:00:00.000000,0,0,0,86
1927972279,2016-04-21 22:00:00.000000,0,0,0,86
1927972279,2016-04-21 23:00:00.000000,0,0,0,86
1927972279,2016-04-22 00:00:00.000000,0,0,0,86
1927972279,2016-04-22 01:00:00.000000,0,0,0,86
1927972279,2016-04-22 02:00:00.000000,0,0,0,86
1927972279,2016-04-22 03:00:00.000000,0,0,0,86
1927972279,2016-04-22 04:00:00.000000,0,0,0,86
1927972279,2016-04-22 05:00:00.000000,0,0,0,86
1927972279,2016-04-22 06:00:00.000000,0,0,0,86
1927972279,2016-04-22 07:00:00.000000,0,0,0,86
1927972279,2016-04-22 08:00:00.000000,0,0,0,86
1927972279,2016-04-22 09:00:00.000000,0,0,0,86
1927972279,2016-04-22 10:00:00.000000,0,0,0,86
1927972279,2016-04-22 11:00:00.000000,0,0,0,86
1927972279,2016-04-22 12:00:00.000000,133,8,0.133333,109
1927972279,2016-04-22 13:00:00.000000,8,1,0.016667,91
1927972279,2016-04-22 14:00:00.000000,0,0,0,86
1927972279,2016-04-22 15:00:00.000000,8,1,0.016667,88
1927972279,2016-04-22 16:00:00.000000,0,0,0,86
1927972279,2016-04-22 17:00:00.000000,0,0,0,86
1927972279,2016-04-22 18:00:00.000000,0,0,0,86
1927972279,2016-04-22 19:00:00.000000,0,0,0,86
1927972279,2016-04-22 20:00:00.000000,0,0,0,86
1927972279,2016-04-22 21:00:00.000000,0,0,0,86
1927972279,2016-04-22 22:00:00.000000,0,0,0,86
1927972279,2016-04-22 23:00:00.000000,0,0,0,86
1927972279,2016-04-23 00:00:00.000000,0,0,0,86
1927972279,2016-04-23 01:00:00.000000,0,0,0,86
1927972279,2016-04-23 02:00:00.000000,0,0,0,86
1927972279,2016-04-23 03:00:00.000000,0,0,0,86
1927972279,2016-04-23 04:00:00.000000,0,0,0,86
1927972279,2016-04-23 05:00:00.000000,0,0,0,86
1927972279,2016-04-23 06:00:00.000000,0,0,0,86
1927972279,2016-04-23 07:00:00.000000,0,0,0,86
1927972279,2016-04-23 08:00:00.000000,967,32,0.533333,190
1927972279,2016-04-23 09:00:00.000000,171,11,0.183333,117
1927972279,2016-04-23 10:00:00.000000,15,2,0.033333,95
1927972279,2016-04-23 11:00:00.000000,246,15,0.25,128
1927972279,2016-04-23 12:00:00.000000,423,15,0.25,136
1927972279,2016-04-23 13:00:00.000000,484,26,0.433333,158
1927972279,2016-04-23 14:00:00.000000,0,0,0,86
1927972279,2016-04-23 15:00:00.000000,0,0,0,86
1927972279,2016-04-23 16:00:00.000000,42,3,0.05,94
1927972279,2016-04-23 17:00:00.000000,82,7,0.116667,106
1927972279,2016-04-23 18:00:00.000000,286,12,0.2,124
1927972279,2016-04-23 19:00:00.000000,123,8,0.133333,109
1927972279,2016-04-23 20:00:00.000000,77,10,0.166667,113
1927972279,2016-04-23 21:00:00.000000,29,4,0.066667,98
1927972279,2016-04-23 22:00:00.000000,0,0,0,86
1927972279,2016-04-23 23:00:00.000000,0,0,0,86
1927972279,2016-04-24 00:00:00.000000,0,0,0,86
1927972279,2016-04-24 01:00:00.000000,0,0,0,86
1927972279,2016-04-24 02:00:00.000000,0,0,0,86
1927972279,2016-04-24 03:00:00.000000,0,0,0,86
1927972279,2016-04-24 04:00:00.000000,0,0,0,86
1927972279,2016-04-24 05:00:00.000000,0,0,0,86
1927972279,2016-04-24 06:00:00.000000,0,0,0,86
1927972279,2016-04-24 07:00:00.000000,0,0,0,86
1927972279,2016-04-24 08:00:00.000000,0,0,0,86
1927972279,2016-04-24 09:00:00.000000,0,0,0,86
1927972279,2016-04-24 10:00:00.000000,1038,31,0.516667,184
1927972279,2016-04-24 11:00:00.000000,422,25,0.416667,155
1927972279,2016-04-24 12:00:00.000000,259,16,0.266667,131
1927972279,2016-04-24 13:00:00.000000,371,18,0.3,136
1927972279,2016-04-24 14:00:00.000000,0,0,0,86
1927972279,2016-04-24 15:00:00.000000,0,0,0,86
1927972279,2016-04-24 16:00:00.000000,0,0,0,86
1927972279,2016-04-24 17:00:00.000000,0,0,0,86
1927972279,2016-04-24 18:00:00.000000,0,0,0,86
1927972279,2016-04-24 19:00:00.000000,0,0,0,86
1927972279,2016-04-24 20:00:00.000000,0,0,0,86
1927972279,2016-04-24 21:00:00.000000,0,0,0,86
1927972279,2016-04-24 22:00:00.000000,0,0,0,86
1927972279,2016-04-24 23:00:00.000000,0,0,0,86
1927972279,2016-04-25 00:00:00.000000,0,0,0,86
1927972279,2016-04-25 01:00:00.000000,0,0,0,86
1927972279,2016-04-25 02:00:00.000000,0,0,0,86
1927972279,2016-04-25 03:00:00.000000,0,0,0,86
1927972279,2016-04-25 04:00:00.000000,0,0,0,86
1927972279,2016-04-25 05:00:00.000000,0,0,0,86
1927972279,2016-04-25 06:00:00.000000,0,0,0,86
1927972279,2016-04-25 07:00:00.000000,0,0,0,86
1927972279,2016-04-25 08:00:00.000000,0,0,0,86
1927972279,2016-04-25 09:00:00.000000,0,0,0,86
1927972279,2016-04-25 10:00:00.000000,0,0,0,86
1927972279,2016-04-25 11:00:00.000000,0,0,0,86
1927972279,2016-04-25 12:00:00.000000,0,0,0,86
1927972279,2016-04-25 13:00:00.000000,0,0,0,86
1927972279,2016-04-25 14:00:00.000000,0,0,0,86
1927972279,2016-04-25 15:00:00.000000,0,0,0,86
1927972279,2016-04-25 16:00:00.000000,0,0,0,86
1927972279,2016-04-25 17:00:00.000000,0,0,0,86
1927972279,2016-04-25 18:00:00.000000,0,0,0,86
1927972279,2016-04-25 19:00:00.000000,0,0,0,86
1927972279,2016-04-25 20:00:00.000000,29,3,0.05,93
1927972279,2016-04-25 21:00:00.000000,123,9,0.15,113
1927972279,2016-04-25 22:00:00.000000,0,0,0,87
1927972279,2016-04-25 23:00:00.000000,0,0,0,87
1927972279,2016-04-26 00:00:00.000000,11,1,0.016667,89
1927972279,2016-04-26 01:00:00.000000,7,1,0.016667,89
1927972279,2016-04-26 02:00:00.000000,0,0,0,87
1927972279,2016-04-26 03:00:00.000000,22,2,0.033333,92
1927972279,2016-04-26 04:00:00.000000,0,0,0,86
1927972279,2016-04-26 05:00:00.000000,0,0,0,86
1927972279,2016-04-26 06:00:00.000000,8,1,0.016667,88
1927972279,2016-04-26 07:00:00.000000,0,0,0,86
1927972279,2016-04-26 08:00:00.000000,0,0,0,86
1927972279,2016-04-26 09:00:00.000000,0,0,0,86
1927972279,2016-04-26 10:00:00.000000,65,3,0.05,95
1927972279,2016-04-26 11:00:00.000000,378,15,0.25,133
1927972279,2016-04-26 12:00:00.000000,60,6,0.1,104
1927972279,2016-04-26 13:00:00.000000,370,16,0.266667,137
1927972279,2016-04-26 14:00:00.000000,205,9,0.15,116
1927972279,2016-04-26 15:00:00.000000,202,9,0.15,117
1927972279,2016-04-26 16:00:00.000000,977,36,0.6,200
1927972279,2016-04-26 17:00:00.000000,307,17,0.283333,133
1927972279,2016-04-26 18:00:00.000000,516,25,0.416667,157
1927972279,2016-04-26 19:00:00.000000,346,25,0.416667,152
1927972279,2016-04-26 20:00:00.000000,100,8,0.133333,111
1927972279,2016-04-26 21:00:00.000000,69,7,0.116667,105
1927972279,2016-04-26 22:00:00.000000,74,5,0.083333,102
1927972279,2016-04-26 23:00:00.000000,44,6,0.1,101
1927972279,2016-04-27 00:00:00.000000,0,0,0,86
1927972279,2016-04-27 01:00:00.000000,0,0,0,86
1927972279,2016-04-27 02:00:00.000000,0,0,0,86
1927972279,2016-04-27 03:00:00.000000,0,0,0,86
1927972279,2016-04-27 04:00:00.000000,0,0,0,86
1927972279,2016-04-27 05:00:00.000000,0,0,0,86
1927972279,2016-04-27 06:00:00.000000,0,0,0,86
1927972279,2016-04-27 07:00:00.000000,0,0,0,86
1927972279,2016-04-27 08:00:00.000000,0,0,0,86
1927972279,2016-04-27 09:00:00.000000,0,0,0,86
1927972279,2016-04-27 10:00:00.000000,0,0,0,86
1927972279,2016-04-27 11:00:00.000000,0,0,0,86
1927972279,2016-04-27 12:00:00.000000,0,0,0,86
1927972279,2016-04-27 13:00:00.000000,0,0,0,86
1927972279,2016-04-27 14:00:00.000000,0,0,0,86
1927972279,2016-04-27 15:00:00.000000,0,0,0,86
1927972279,2016-04-27 16:00:00.000000,0,0,0,86
1927972279,2016-04-27 17:00:00.000000,0,0,0,86
1927972279,2016-04-27 18:00:00.000000,0,0,0,86
1927972279,2016-04-27 19:00:00.000000,0,0,0,86
1927972279,2016-04-27 20:00:00.000000,0,0,0,86
1927972279,2016-04-27 21:00:00.000000,0,0,0,86
1927972279,2016-04-27 22:00:00.000000,0,0,0,86
1927972279,2016-04-27 23:00:00.000000,0,0,0,86
1927972279,2016-04-28 00:00:00.000000,0,0,0,86
1927972279,2016-04-28 01:00:00.000000,0,0,0,86
1927972279,2016-04-28 02:00:00.000000,0,0,0,86
1927972279,2016-04-28 03:00:00.000000,0,0,0,86
1927972279,2016-04-28 04:00:00.000000,0,0,0,86
1927972279,2016-04-28 05:00:00.000000,0,0,0,86
1927972279,2016-04-28 06:00:00.000000,0,0,0,86
1927972279,2016-04-28 07:00:00.000000,0,0,0,86
1927972279,2016-04-28 08:00:00.000000,437,16,0.266667,136
1927972279,2016-04-28 09:00:00.000000,99,7,0.116667,108
1927972279,2016-04-28 10:00:00.000000,273,15,0.25,129
1927972279,2016-04-28 11:00:00.000000,133,9,0.15,111
1927972279,2016-04-28 12:00:00.000000,4,1,0.016667,88
1927972279,2016-04-28 13:00:00.000000,13,2,0.033333,91
1927972279,2016-04-28 14:00:00.000000,74,3,0.05,97
1927972279,2016-04-28 15:00:00.000000,39,5,0.083333,100
1927972279,2016-04-28 16:00:00.000000,100,9,0.15,113
1927972279,2016-04-28 17:00:00.000000,78,7,0.116667,106
1927972279,2016-04-28 18:00:00.000000,362,15,0.25,134
1927972279,2016-04-28 19:00:00.000000,24,3,0.05,98
1927972279,2016-04-28 20:00:00.000000,39,3,0.05,94
1927972279,2016-04-28 21:00:00.000000,0,0,0,86
1927972279,2016-04-28 22:00:00.000000,0,0,0,86
1927972279,2016-04-28 23:00:00.000000,0,0,0,86
1927972279,2016-04-29 00:00:00.000000,0,0,0,86
1927972279,2016-04-29 01:00:00.000000,0,0,0,86
1927972279,2016-04-29 02:00:00.000000,0,0,0,86
1927972279,2016-04-29 03:00:00.000000,0,0,0,86
1927972279,2016-04-29 04:00:00.000000,0,0,0,86
1927972279,2016-04-29 05:00:00.000000,0,0,0,86
1927972279,2016-04-29 06:00:00.000000,0,0,0,86
1927972279,2016-04-29 07:00:00.000000,0,0,0,86
1927972279,2016-04-29 08:00:00.000000,0,0,0,86
1927972279,2016-04-29 09:00:00.000000,0,0,0,86
1927972279,2016-04-29 10:00:00.000000,0,0,0,86
1927972279,2016-04-29 11:00:00.000000,0,0,0,86
1927972279,2016-04-29 12:00:00.000000,0,0,0,86
1927972279,2016-04-29 13:00:00.000000,0,0,0,86
1927972279,2016-04-29 14:00:00.000000,0,0,0,86
1927972279,2016-04-29 15:00:00.000000,0,0,0,86
1927972279,2016-04-29 16:00:00.000000,0,0,0,86
1927972279,2016-04-29 17:00:00.000000,0,0,0,86
1927972279,2016-04-29 18:00:00.000000,0,0,0,86
1927972279,2016-04-29 19:00:00.000000,0,0,0,86
1927972279,2016-04-29 20:00:00.000000,0,0,0,86
1927972279,2016-04-29 21:00:00.000000,0,0,0,86
1927972279,2016-04-29 22:00:00.000000,0,0,0,86
1927972279,2016-04-29 23:00:00.000000,0,0,0,86
1927972279,2016-04-30 00:00:00.000000,0,0,0,86
1927972279,2016-04-30 01:00:00.000000,0,0,0,86
1927972279,2016-04-30 02:00:00.000000,0,0,0,86
1927972279,2016-04-30 03:00:00.000000,0,0,0,86
1927972279,2016-04-30 04:00:00.000000,0,0,0,86
1927972279,2016-04-30 05:00:00.000000,0,0,0,86
1927972279,2016-04-30 06:00:00.000000,0,0,0,86
1927972279,2016-04-30 07:00:00.000000,0,0,0,86
1927972279,2016-04-30 08:00:00.000000,0,0,0,86
1927972279,2016-04-30 09:00:00.000000,0,0,0,86
1927972279,2016-04-30 10:00:00.000000,0,0,0,86
1927972279,2016-04-30 11:00:00.000000,0,0,0,86
1927972279,2016-04-30 12:00:00.000000,0,0,0,86
1927972279,2016-04-30 13:00:00.000000,0,0,0,86
1927972279,2016-04-30 14:00:00.000000,0,0,0,86
1927972279,2016-04-30 15:00:00.000000,0,0,0,86
1927972279,2016-04-30 16:00:00.000000,0,0,0,86
1927972279,2016-04-30 17:00:00.000000,0,0,0,86
1927972279,2016-04-30 18:00:00.000000,0,0,0,86
1927972279,2016-04-30 19:00:00.000000,0,0,0,86
1927972279,2016-04-30 20:00:00.000000,0,0,0,86
1927972279,2016-04-30 21:00:00.000000,0,0,0,86
1927972279,2016-04-30 22:00:00.000000,0,0,0,86
1927972279,2016-04-30 23:00:00.000000,0,0,0,86
1927972279,2016-05-01 00:00:00.000000,0,0,0,86
1927972279,2016-05-01 01:00:00.000000,0,0,0,86
1927972279,2016-05-01 02:00:00.000000,0,0,0,86
1927972279,2016-05-01 03:00:00.000000,0,0,0,86
1927972279,2016-05-01 04:00:00.000000,0,0,0,86
1927972279,2016-05-01 05:00:00.000000,0,0,0,86
1927972279,2016-05-01 06:00:00.000000,0,0,0,86
1927972279,2016-05-01 07:00:00.000000,0,0,0,86
1927972279,2016-05-01 08:00:00.000000,27,3,0.05,94
1927972279,2016-05-01 09:00:00.000000,0,0,0,90
1927972279,2016-05-01 10:00:00.000000,79,5,0.083333,103
1927972279,2016-05-01 11:00:00.000000,151,8,0.133333,111
1927972279,2016-05-01 12:00:00.000000,84,6,0.1,103
1927972279,2016-05-01 13:00:00.000000,1783,55,0.916667,240
1927972279,2016-05-01 14:00:00.000000,232,10,0.166667,117
1927972279,2016-05-01 15:00:00.000000,15,2,0.033333,94
1927972279,2016-05-01 16:00:00.000000,12,3,0.05,98
1927972279,2016-05-01 17:00:00.000000,13,2,0.033333,96
1927972279,2016-05-01 18:00:00.000000,35,3,0.05,98
1927972279,2016-05-01 19:00:00.000000,190,12,0.2,120
1927972279,2016-05-01 20:00:00.000000,11,1,0.016667,90
1927972279,2016-05-01 21:00:00.000000,72,4,0.066667,97
1927972279,2016-05-01 22:00:00.000000,0,0,0,86
1927972279,2016-05-01 23:00:00.000000,0,0,0,86
1927972279,2016-05-02 00:00:00.000000,0,0,0,86
1927972279,2016-05-02 01:00:00.000000,0,0,0,86
1927972279,2016-05-02 02:00:00.000000,0,0,0,86
1927972279,2016-05-02 03:00:00.000000,0,0,0,86
1927972279,2016-05-02 04:00:00.000000,0,0,0,86
1927972279,2016-05-02 05:00:00.000000,0,0,0,86
1927972279,2016-05-02 06:00:00.000000,0,0,0,86
1927972279,2016-05-02 07:00:00.000000,0,0,0,86
1927972279,2016-05-02 08:00:00.000000,0,0,0,86
1927972279,2016-05-02 09:00:00.000000,0,0,0,86
1927972279,2016-05-02 10:00:00.000000,0,0,0,86
1927972279,2016-05-02 11:00:00.000000,2109,63,1.05,265
1927972279,2016-05-02 12:00:00.000000,78,4,0.066667,98
1927972279,2016-05-02 13:00:00.000000,25,1,0.016667,89
1927972279,2016-05-02 14:00:00.000000,147,5,0.083333,103
1927972279,2016-05-02 15:00:00.000000,132,12,0.2,119
