id,activitydate,sedentaryminutes,lightlyactiveminutes,fairlyactiveminutes,veryactiveminutes
7086361926,4/20/2016,797,145,13,87
7086361926,4/21/2016,758,206,6,19
7086361926,4/22/2016,762,153,59,58
7086361926,4/23/2016,1350,90,0,0
7086361926,4/24/2016,566,125,0,0
7086361926,4/25/2016,706,129,39,69
7086361926,4/26/2016,726,132,33,70
7086361926,4/27/2016,829,145,6,55
7086361926,4/28/2016,810,161,48,54
7086361926,4/29/2016,1198,182,36,24
7086361926,4/30/2016,584,308,17,42
7086361926,5/1/2016,685,258,15,30
7086361926,5/2/2016,737,139,26,66
7086361926,5/3/2016,761,152,36,57
7086361926,5/4/2016,843,135,12,45
7086361926,5/5/2016,1253,149,14,24
7086361926,5/6/2016,834,154,35,84
7086361926,5/7/2016,621,209,42,20
7086361926,5/8/2016,695,147,27,32
7086361926,5/9/2016,743,171,50,67
7086361926,5/10/2016,1182,106,23,72
7086361926,5/11/2016,757,128,40,57
7086361926,5/12/2016,343,58,4,5
8053475328,4/12/2016,1193,123,8,116
8053475328,4/13/2016,1177,156,12,95
8053475328,4/14/2016,1123,193,5,119
8053475328,4/15/2016,1142,158,8,132
8053475328,4/16/2016,1255,83,6,96
8053475328,4/17/2016,1113,195,21,111
8053475328,4/18/2016,1137,195,6,102
8053475328,4/19/2016,1152,191,7,90
8053475328,4/20/2016,695,158,5,89
8053475328,4/21/2016,1164,170,6,100
8053475328,4/22/2016,1260,117,3,60
8053475328,4/23/2016,741,223,14,125
8053475328,4/24/2016,1096,182,33,129
8053475328,4/25/2016,1104,209,9,118
8053475328,4/26/2016,1182,185,5,68
8053475328,4/27/2016,1187,183,10,60
8053475328,4/28/2016,1188,153,9,90
8053475328,4/29/2016,1215,159,8,58
8053475328,4/30/2016,1281,131,1,27
8053475328,5/1/2016,1389,51,0,0
8053475328,5/2/2016,1345,95,0,0
8053475328,5/3/2016,1166,165,22,87
8053475328,5/4/2016,1220,123,8,89
8053475328,5/5/2016,1208,130,9,93
8053475328,5/6/2016,1245,90,15,90
8053475328,5/7/2016,1076,148,20,121
8053475328,5/8/2016,1073,228,14,125
8053475328,5/9/2016,1214,148,12,66
8053475328,5/10/2016,1219,115,10,96
8053475328,5/11/2016,1189,184,7,60
8053475328,5/12/2016,839,39,4,28
8253242879,4/12/2016,1244,154,2,40
8253242879,4/13/2016,1298,96,11,35
8253242879,4/14/2016,1362,33,16,29
8253242879,4/15/2016,1335,105,0,0
8253242879,4/16/2016,1268,115,51,6
8253242879,4/17/2016,1237,157,5,41
8253242879,4/18/2016,1278,130,16,16
8253242879,4/19/2016,1276,164,0,0
8253242879,4/20/2016,1201,216,18,5
8253242879,4/21/2016,1199,172,20,49
8253242879,4/22/2016,1320,120,0,0
8253242879,4/23/2016,1193,191,26,30
8253242879,4/24/2016,1313,82,4,41
8253242879,4/25/2016,1261,118,54,7
8253242879,4/26/2016,1299,108,14,19
8253242879,4/27/2016,1286,104,5,45
8253242879,4/28/2016,1393,20,16,11
8253242879,4/29/2016,1257,136,14,16
8378563200,4/12/2016,723,156,15,65
8378563200,4/13/2016,680,169,14,116
8378563200,4/14/2016,699,174,21,123
8378563200,4/15/2016,729,190,23,60
8378563200,4/16/2016,563,142,21,64
8378563200,4/17/2016,599,93,0,0
8378563200,4/18/2016,720,174,10,117
8378563200,4/19/2016,737,154,19,120
8378563200,4/20/2016,763,169,8,82
8378563200,4/21/2016,677,145,16,137
8378563200,4/22/2016,769,159,12,113
8378563200,4/23/2016,740,136,10,19
8378563200,4/24/2016,734,135,0,0
8378563200,4/25/2016,692,141,16,117
8378563200,4/26/2016,593,161,18,90
8378563200,4/27/2016,676,192,4,4
8378563200,4/28/2016,711,139,10,11
8378563200,4/29/2016,767,172,7,3
8378563200,4/30/2016,780,121,0,0
8378563200,5/1/2016,669,127,10,71
8378563200,5/2/2016,802,142,4,63
8378563200,5/3/2016,822,195,20,71
8378563200,5/4/2016,680,167,10,19
8378563200,5/5/2016,764,214,3,66
8378563200,5/6/2016,831,166,5,74
8378563200,5/7/2016,851,158,0,0
8378563200,5/8/2016,621,139,0,0
8378563200,5/9/2016,772,171,13,71
8378563200,5/10/2016,840,152,13,63
8378563200,5/11/2016,763,184,10,72
8378563200,5/12/2016,433,102,6,8
8583815059,4/12/2016,1237,196,7,0
8583815059,4/13/2016,1252,163,23,2
8583815059,4/14/2016,1306,134,0,0
8583815059,4/15/2016,1375,65,0,0
8583815059,4/18/2016,1309,105,22,4
8583815059,4/19/2016,1257,166,10,7
8583815059,4/20/2016,1246,167,27,0
8583815059,4/21/2016,1229,158,18,35
8583815059,4/22/2016,1170,212,54,4
8583815059,4/23/2016,1151,238,44,7
8583815059,4/24/2016,1188,206,44,2
8583815059,4/25/2016,1294,122,6,18
8583815059,4/26/2016,1134,214,91,1
8583815059,4/27/2016,1229,129,5,77
8583815059,4/28/2016,1209,203,28,0
8583815059,4/29/2016,1069,258,67,46
8583815059,4/30/2016,1093,317,28,2
8583815059,5/1/2016,1311,117,2,10
8583815059,5/5/2016,1370,70,0,0
8583815059,5/6/2016,1250,166,22,2
8583815059,5/7/2016,1190,250,0,0
8583815059,5/8/2016,1183,182,72,3
8583815059,5/9/2016,1260,110,4,66
8583815059,5/10/2016,1226,162,43,9
8583815059,5/11/2016,1106,177,71,5
8792009665,4/12/2016,831,116,0,0
8792009665,4/13/2016,806,82,0,0
8792009665,4/14/2016,853,84,0,0
8792009665,4/15/2016,937,126,0,0
8792009665,4/16/2016,1428,12,0,0
8792009665,4/20/2016,744,139,10,0
8792009665,4/21/2016,1431,9,0,0
8792009665,4/22/2016,817,195,20,1
8792009665,4/23/2016,795,232,45,8
8792009665,4/24/2016,1410,19,8,3
8792009665,4/26/2016,1360,80,0,0
8792009665,4/27/2016,900,112,0,0
8792009665,4/28/2016,714,310,0,0
8792009665,4/29/2016,634,380,14,6
8792009665,4/30/2016,749,301,20,10
8792009665,5/1/2016,834,79,0,0
8792009665,5/2/2016,916,101,0,0
8792009665,5/3/2016,739,156,0,0
8792009665,5/4/2016,848,129,0,0
8877689391,4/12/2016,1036,312,7,85
8877689391,4/13/2016,1098,216,18,108
8877689391,4/14/2016,1061,298,13,68
8877689391,4/15/2016,1052,281,1,106
8877689391,4/16/2016,888,429,29,94
8877689391,4/17/2016,1060,307,15,58
8877689391,4/18/2016,1215,191,5,29
8877689391,4/19/2016,1131,214,13,82
8877689391,4/20/2016,1123,225,19,73
8877689391,4/21/2016,1119,226,13,82
8877689391,4/22/2016,1141,236,2,61
8877689391,4/23/2016,1032,300,6,102
8877689391,4/24/2016,1148,227,1,64
8877689391,4/25/2016,1101,218,8,113
8877689391,4/26/2016,1157,258,3,22
8877689391,4/27/2016,1104,235,8,93
8877689391,4/28/2016,1143,231,8,58
8877689391,4/29/2016,1207,210,5,18
8877689391,4/30/2016,1089,223,4,124
8877689391,5/1/2016,1226,166,12,36
8877689391,5/2/2016,1335,105,0,0
8877689391,5/3/2016,1189,229,3,19
8877689391,5/4/2016,1154,212,8,66
8877689391,5/5/2016,1170,188,15,67
8877689391,5/6/2016,1095,232,17,96
8877689391,5/7/2016,1036,271,28,105
8877689391,5/8/2016,1174,245,4,17
8877689391,5/9/2016,1131,217,19,73
8877689391,5/10/2016,1187,224,11,18
8877689391,5/11/2016,1127,213,12,88
8877689391,5/12/2016,770,137,1,23
